,phonetics_id,names,phonetics
10574,11041,zatlers,ZAHT-lehrs
10575,22517,rassamee,rahs-sah-MEE
10576,2705,mbeki, mmm-BEH-kee
10577,25125,wahyuni,WAH-yoo-nee
10578,3777,sharipov, shah-REE-pawf
10579,21257,nodirbek ,noh-deer-behk
10580,20501,minsung,Meen-soong
10581,22697,rivan,Ree-vahn
10582,21295,noora,NOO-rah
10583,1244,clwyd, KLOO-wihd
10584,16256,fadwa,FAHD-wah
10585,25115,wafiyyah,wah-fee-yah
10586,2014,jamous, JAH-mohs
10587,10471,shekarau,sheh-kah-RAH-OH
10588,8179,dumas,doo-MAHS
10589,6844,djoko,JOH-koh
10590,250,lourdes,LOOR-days
10591,21776,oufeng,Oh-Fung
10592,24549,tyesha,TYE-shuh
10593,20518,miriam,MI-ree-am
10594,13654,anirudh,A-ni-ru-dh
10595,14485,bora,Boh-rah
10596,2115,kalumba, kah-LOOM-bah
10597,23602,siame ,see-ah-meh
10598,8252,escobar,ehs-koh-BAHR
10599,20516,miriam,mi-ree-ahm
10600,19964,maïwenn,mah-eewehn
10601,6022,jorge,HOHR-hay
10602,23608,sichinga ,see-cheeng-gah
10603,7781,bolanos,boh-LAHN-yohs
10604,7673,bayatullah,bah-yah-TOO-lah
10605,8263,estermann,EHST-ehr-mahn
10606,18427,jhanvi,Jhuhn-vee
10607,9540,miyanda,mee-AND-ah
10608,13046,adam,AD-am
10609,8711,ishiba,ih-SHEE-bah
10610,8085,demirchian,day-MEER-chee-AHN
10611,10296,salinas,sah-LEE-nahs
10612,23361,shaheed,shuh-HEED
10613,174,iguacu,ee-gwah-SOO
10614,11636,ekundayo,eh-koon-DIE-oh
10615,1918,hsieh, SH-YEH
10616,15354,demetria,deh-meh-tree-ah
10617,2377,kubis, KOO-beesh
10618,1148,cavic, CHAH-vihch
10619,6790,roxana,rahks-AH-nah
10620,17363,harbhajan,Hahr-bhah-jahn
10621,20740,mwende,mwen-deh
10622,13519,amgalanshagai,ahm-gah-lahn-shah-gai
10623,2131,kanyarukiga, kahn-yah-roo-KEE-gah
10624,13184,agamemnon,ah-gah-MEM-non
10625,22336,radha,Ruhd-hah
10626,1596,fukai, fook-EYE
10627,20968,nayla,NAY-la
10628,3471,rigi, REE-ghee
10629,21086,nicole,nee-kohl
10630,9155,labus,LAH-boos
10631,9982,pinda,PEEN-dah
10632,3382,racicot, RAHS-koh
10633,15647,edda,ed-dah
10634,1811,halilovic, hah-LEE-loh-vihch
10635,4543,sajida,SAJ-eh-dah
10636,7688,beknazarov,behk-nah-ZAH-rawf
10637,15352,demetra,deh-MEH-trah
10638,22025,peltonen,PEL-toh-nen
10639,18245,jalaluddin,Jah-lahl-ood-deen
10640,5615,toheid,taw-HEED
10641,22507,rashi,Ruh-shee
10642,16778,gaspard,Gas-pahrd
10643,15427,diara,dee-ah-rah
10644,8967,khokar,KOH-kahr
10645,21866,panya,pahn-yah
10646,18454,jigjiddorj,jeeg-jeed-dohrj
10647,7885,cameron,KAM-uh-ruhn
10648,25039,vivian,vi-vyah-n
10649,13270,aishwarya,AISH-waar-yaa
10650,20669,munkhgerel,moonkh-geh-rehl
10651,14477,boonchoo,boon-CHOO
10652,4657,hanan,ha-NAHN
10653,8898,kasonde,kah-SOHN-deh
10654,5291,lene,LEEN
10655,4350,yushenkov, yuh-shehn-KAWF
10656,18821,kangwa ,kahng-wah
10657,8516,gukasyan,goo-kahs-YAHN
10658,21677,orlaith ,or-lith
10659,8832,kaklamanis,kahk-lah-MAH-nees
10660,2166,kashala, kah-SHAH-lah
10661,23585,shuang,Shwahng
10662,9618,mugesera,MOO-jee-seh-rah
10663,9907,pantovic,PAHN-toh-vihch
10664,25265,wilson,wil-sohn
10665,4021,tarasiuk, tah-rah-SH-YOOK
10666,22791,rosa,RO-sah
10667,15900,elsayed,elsah-YED
10668,3423,ramos, RAH-mohss
10669,17831,iivari,EE-vah-ree
10670,17051,gráda ,grah-dah
10671,13193,aghilan,Ag-hi-lan
10672,25013,virág,veer-ahg
10673,23847,stepanovich,STYEH-pahn-oh-vich
10675,6643,miroslav,MEER-oh-slahv
10677,1745,gourgue, GOORG
10678,18469,jingli,Jeeng-Lee
10679,8103,dharmasaroja,tah-mah-sah-ROH
10680,719,arafat, AH-rah-fat
10681,14303,berkay,berk-kay
10682,18228,jaime,hah-ee-meh
10683,15556,doris,doh-rees
10684,11665,shawn,SHAWN
10685,7716,beronov,beh-RAWN-awf
10686,9680,naidu,N-EYE-doo
10687,17079,gréta,gray-tah
10688,12691,kwame ,KWAH-mee
10689,21374,nyang'au,nyahng-AH-oo
10690,24206,tavleen,Tahv-leen
10691,4593,nicos,NEE-kohs
10692,14920,christa,kris-tah
10693,14889,chipalo ,chee-pah-loh
10694,2797,miljus, MEEL-yoosh
10695,1646,gaspari, gahs-PAH-ree
10696,5195,vlastimir,VLAHS-tee-meer
10697,17603,hjalte,YAL-teh
10698,6855,christos,KREES-tohs
10699,2084,kadet, kah-DAY
10700,569,adedibu, ah-DEH-dee-boo
10701,7330,abeywardebe,ah-bay-WAHR-deh-neh
10702,1774,gulalai, goo-lahl-EYE
10703,19908,mahdi,MAH-dee
10704,19516,lefakis,leh-FAH-kees
10705,8814,kaczynski,kah-CHIHN-skee
10706,17634,hritika,Hree-tee-kah
10707,11199,harshdeep,Harsh-deep
10708,17736,iasonas,ee-AH-so-nahs
10709,3017,necas, NEH-chahs
10710,22373,rafik,RA-feek
10711,22452,raminta,rah-MEEN-tah
10712,19016,kenia,keh-nyee-ah
10713,23558,shivani,Shih-vah-nee
10714,10541,skuratov,skoo-RAH-tawf
10715,6020,rein,RAYN
10716,18065,ishan,Ee-shan
10717,24434,tohir ,toh-heer
10718,2228,khashba, KAHZH-bah
10719,17241,hadas,HAH-dahs
10720,23556,shiv,Sheev
10721,22486,ranveer,Rahn-veer
10722,7277,akhmed,ahk-MEHD
10723,8150,domazet,DOH-mah-zeht
10724,17246,hadiya,hah-DEE-yah
10726,19341,lagat,lah-gaht
10727,20814,naji,NA-jee
10728,4884,janko,YAHN-koh
10729,14268,benedicte,Bay-nay-deekt
10730,15234,danilo,dah-NEE-lo
10731,6991,ainars,EYE-nahrs
10732,17621,hortensia,ohr-tehn-syah
10733,10366,schaeuble,SH-EYE-bleh
10734,6395,fotis,FOH-tees
10735,7039,yoshihide,yow-shee-HEE-day
10736,11886,berlyn,bur-lin
10737,2163,karzai, kahrz-EYE
10738,326,omarska,OH-mahrs-kah
10739,21361,nyabuto,nyah-BOO-toh
10740,9890,palacio,pah-LAH-see-oh
10741,1084,buckovski, BOOCH-KAWF-SKEE
10742,13075,adele,Ah-del
10743,18305,janthira,jahn-thee-rah
10744,10910,vohor,VOH-hohr
10745,20909,nataniela,nah-tah-nee-eh-lah
10746,8536,habash,hah-BAHSH
10747,24848,vartiainen,VAR-tee-eye-nen
10748,25069,vrettou,VREH-too
10749,5675,wolfgang,VOOLF-gahng
10750,8510,guebuza,gay-BOO-zah
10751,7198,jose,joo-ZAY
10752,13021,abioye,Ah-bee-oh-yeh
10753,4352,yusufov, yoo-SOO-fawf
10754,4676,arsen,ahr-SEHN
10755,12053,roman,ROH-man
10756,17809,igwe,Ee-gweh
10757,9938,patrushev,PAH-troo-shehv
10758,14199,bat-erdene,baht-ehr-deh-neh
10759,9586,mosisili,moh-see-SEE-dee
10760,4914,houari,hah-WAH-ree
10761,12303,ambarambhai,am-buh-ram-bhai
10762,10209,rugova,roo-GOH-vuh
10763,23284,seoyeon,Suh-yuhn
10764,12211,nigel,NY-jel
10765,20771,nadia,NAH-jee-ah
10766,24120,tanita,tuh-NEE-tuh
10767,6135,adly,ADD-lee
10768,7741,bility,BIH-lih-tee
10769,22647,rigmor,RIG-mor
10770,11387,sahilpreet,suh-HEEL-preet
10771,4036,tejpal, TAYJ-pawl
10772,25406,xoliswa,shoh-lee-swah
10773,2675,maslyukov, mahs-lyoo-KAHF
10774,25176,wanjiru,wahn-JEE-roo
10775,8310,flahaut,FLAH-OH
10776,17770,idris,ID-riss
10777,25752,yuta,yoo-tah
10778,22314,quobisile,kwoh-bee-see-leh
10779,9733,ngala,n-GAH-lah
10780,799,ayyad, EYE-yahd
10781,25084,vuyokazi,voo-yoh-kah-zee
10782,15688,efim,EH-feem
10783,589,agazade, ah-GAH-zah-deh
10784,23976,taban,TAH-bahn
10785,17660,huiwen,Hway-Wun
10786,24382,thue,TOO-eh
10787,19912,mahi,Mah-hee
10788,4683,imad,EYE-mad
10789,19708,lorc ,lawrk
10790,16504,filippas,fee-LEEP-pahs
10791,17869,ilhaan,eel-HAHN
10792,16575,flor,flohr
10793,25704,yujeong,Yoo-jeong
10794,21989,pavlos,PAHV-los
10795,21896,papasideris,pah-pah-see-DEH-rees
10796,16849,georgina,yeh-OR-gee-nah
10797,25170,wangui,wan-gwee
10798,9858,othman,ohth-MAHN
10799,13948,axelle,Ahk-sel
10800,12325,alicia,uh-LEE-shuh
10801,5207,pete,PEET
10802,2150,karimli, kah-REEM-lee
10803,18193,jacqueline,Hah-klee-neh
10804,1297,dambrowski, dohm-BROHF-skee
10805,23969,szymon ,shih-mawn
10806,6980,fuad,foo-ADD
10807,21409,ochir,oh-cheer
10808,24836,vansh,Vahnsh
10809,13344,aldi,AHL-dee
10810,8428,ghimpu,GHIM-poo
10811,15233,daniilovna,DAH-nee-eel-ohv-nah
10812,13588,anatole,Ah-nah-tohl
10813,17548,hermine,hehr-mee-neh
10814,25509,yaroslav,YAH-roh-slahf
10815,2220,khambiyev, kahm-BEE-ehv
10816,16318,fanyu,Fahn-Yoo
10817,5284,bayaman,B-EYE-ah-mahn
10818,23908,sundus,SOON-doos
10819,15583,duanwen,Dwahn-Wuhn
10820,2375,krzaklewski, k-shahk-LEHV-skee
10821,6482,raila,rah-EE-lah
10822,9832,olmert,OHL-mehrt
10823,13963,ayanfeoluwa,Ah-yahn-feh-oh-loo-wah
10824,6401,danny,DAN-nee
10825,7634,baranov,bah-RAH-nawf
10826,2202,kesbir, kehs-BEER
10827,13774,arief,ah-REEF
10828,27,badme,BAHD-meh
10829,9746,nikolaishvili,nee-kohl-eye-sh-VEE-lee
10830,6978,tapan,TAH-pahn
10831,17038,gormlaith ,gor-ma-lah
10832,11402,shanu,SHAH-noo
10833,23309,seru,seh-roo
10834,9813,ogi,OH-ghee
10835,22988,sailosi,sigh-loh-see
10837,19437,lászló,lahz-loh
10838,19296,kumneger,koom-neh-gehr
10839,12928,abbas,AB-bas
10840,11505,suvam,soo-vam
10841,9493,mihajlov,mee-H-EYE-lahv
10842,3170,ozawa, oh-ZAH-wah
10843,24837,vansh,Vahn-sh
10844,25616,yiftah,YIF-tah
10845,10514,silajdzic,see-L-EYE-jeech
10846,5838,rookmangud,rook-MAHND
10847,8659,humala,oo-MAH-lah
10848,25685,youssef,Youssef
10849,21105,nihan,nee-hahn
10850,13778,arieta,ah-ree-eh-tah
10851,19099,khurshida ,koor-shee-dah
10852,9375,markova,MAHR-koh-vah
10853,4287,wirya, WEER-ee-ah
10854,14782,charalampos,kha-rah-LAHM-pos
10855,21570,oluwatimilehin,Oh-loo-wah-tee-mee-leh-heen
10856,10943,waziri,wah-ZIH-ree
10857,12536,khieu ,KEE-yoh
10858,20523,mironovna,mee-roh-NOHV-nah
10859,2408,kuze, KOO-zay
10860,3874,sobotka, SOH-baht-kah
10862,20514,mirembe,mee-rehm-beh
10863,24497,tsetsegdelger,tseht-sehg-dehl-gehr
10864,25794,zahid,Zah-heed
10866,14854,chidimma,Chee-dee-mah
10867,10352,savetsila,sah-WEHT-see-LAH
10868,22660,rikuto,ree-koo-toh
10869,10388,scola,SKOH-lah
10870,13310,akmal ,ahk-mahl
10871,24780,vaidas,VAI-dahs
10872,20019,malte,mahl-teh
10873,7983,churkin,CHOOR-kihn
10874,17749,ibtisaam,ib-tee-SAAM
10875,11808,demona,duh-moh-nuh
10876,3941,stroyev, STROY-yehf
10877,21329,nuoyan,Nwoh-Yahn
10878,1876,herrera, ehr-AIR-ah
10879,5937,mweze,mm-WAY-zee
10880,20815,najib,NAH-jeeb
10881,2636,manuputty, mah-noo-poo-TEE
10882,15238,danish,dan-ish
10883,9683,nakasone,nah-kah-SOH-nay
10884,21859,panopoulos,pah-NOH-poo-lohs
10885,13190,agazi,ah-gah-zee
10886,21924,parth,Pahrt
10887,8178,dulic,DOO-lihch
10888,10059,qaboos,KAH-AH-boos
10889,145,gujarat,goo-jah-RAHT
10890,14911,chizoba,Chee-zoh-bah
10891,14002,ay?e,ahy-sheh
10892,20121,maqsuda ,mahk-soo-dah
10893,9179,lange,LAWN-ghee
10894,4242,volodin, vaw-LAW-deen
10895,4931,thierry,teh-REE
10896,650,alawi, ah-LAH-wee
10897,17682,hussam,HOOS-sahm
10898,11374,robanpreet,ro-ban-preet
10899,2129,kant, KAHNT
10900,7560,ayalew,eye-YAH-loo
10901,5438,kirsten,KEER-stehn
10902,9625,mukabaramba,moo-kah-bah-RAHM-bah
10903,17856,ilana,ee-LAH-nah
10904,10928,vukovic,VOO-koh-vihch
10905,12788,peng,PUHNG
10906,11476,via,vee-uh
10907,22437,rakesh,Rah-kesh
10908,24220,tawny,TAH-nee
10909,2248,kiemas, kee-MAHS
10910,16145,eunhee,Eun-hee
10911,12165,tuoyo,Too-yoh
10912,16680,fy,fee
10913,1178,chatty, SHAH-tee
10914,23338,sevuloni,seh-voo-loh-nee
10915,24545,tuvshinbayar,toov-shin-bah-yahr
10916,7819,bozize,BOH-zee-zay
10917,16274,fahmi,FAH-mee
10918,1770,guillaume, ghee-OHM
10919,18863,karanveer,Kuh-rahn-veer
10920,24412,timofey,tee-MOH-feh
10921,9391,masih,mass-SEE
10922,17225,haadiya,HAH-dee-yah
10923,13255,áine ,aw-nyuh
10924,20688,murugi,moo-roo-gee
10925,23968,szonja,szohn-yah
10926,9548,mock,MAWK
10927,20335,mbwana,mm-bwah-nah
10928,5796,abdulaziz,ahb-dool-ah-ZEES
10929,9053,korchagin,kohrch-EYE-ghihn
10930,208,kartoum,KAR-TOOM
10931,2020,jankovic, YAHN-koh-vihch
10932,12447,ju,JOO
10933,24232,tejas,Tay-jas
10934,3033,ngor, NAWR
10935,12182,mehwish,Meh-wish
10936,1047,bouchard, boo-SHAHR(d)
10937,6260,joao,ZH-WOW(n)
10938,2878,motamed, moh-tah-MEHD
10939,4661,adou,add-OO
10940,281,medvedja,mehd-VAYJ
10941,6271,godfrey,GAHD-free
10942,6981,therence,TEH-rehns
10943,1053,bout, BOOT
10944,1571,forouhar, foor-oo-HAHR
10945,3153,otegi, oh-TEH-ghee
10946,10115,ramcharan,RAHM-chah-rahn
10947,3995,tairfour, t-eye-FOOR
10948,20910,natascha,nah-tah-shah
10949,21514,olimjon ,oh-leem-john
10950,2488,leyva, LAY-vah
10951,19277,kriti,Kree-tee
10952,21906,paramjeet,Puh-rahm-jeet
10953,26,babel,BAB-uhl
10954,15062,consuelo,Kohn-sweh-loh
10955,21744,osvaldo,os-vahl-doh
10956,9248,loughner,LAHF-nehr
10957,886,baryaktadasov, bahr-YAHK-tah-DAHS-awf
10958,14880,chinonso,Chee-nohn-soh
10959,15130,daiki,dah-ee-kee
10960,18671,junghwan,Joong-hwahn
10961,22386,rahima,Rah-hee-mah
10962,16139,eulalie,Yoo-lah-lee
10963,1659,gemade, gheh-MAH-dee
10964,18153,ivone,ee-VOH-nee
10965,13844,asabi,Ah-sah-bee
10966,10435,shahabuddin,shah-hah-boo-DEEN
10967,6334,baurzhan,bah-OOR-zhahn
10968,22118,platon,PLAH-tohn
10969,10638,suplicy,soo-PLEE-see
10970,5901,crispus,KRIHS-puhss
10971,11677,kereen,kuh-REEN
10972,18803,kamonwan,kah-mon-wahn
10973,12901,aarinola,Ah-ree-noh-lah
10974,1772,guingona, gheen-GOH-nah
10975,5165,jayantha,j-eye-ANN-tah
10976,540,abeid, ah-BAYD
10977,8855,kandic,KAWN-dihch
10978,9006,klutse,KLOOT-see
10979,20416,michaelides,mee-khah-eh-LEE-dehs
10980,8234,endara,ehn-DAH-rah
10981,20432,miettinen,MEET-tee-nen
10982,9778,ntibayazi,(n)tee-by-AH-zee
10983,234,lagos,LAY-GOS
10984,7095,dionigi,dee-oh-NEE-jee
10985,11659,erin,EH-rin
10986,7409,al-neuimi,ahl-NOY-mee
10987,3270,philippe, fih-LEEP
10988,10861,valls,VAHL-SS
10989,21558,olusola,Oh-loo-soh-lah
10990,15547,dongsheng,Dohng-Shung
10991,3869,smyrnov, smeer-NOHV
10992,6021,yosef,YOH-sehf
10993,21297,noorain,noo-reyn
10994,3373,quispe, KEES-pay
10995,25725,yuna,Yoo-nah
10996,9537,mitterand,MEE-tehr-ahn(d)
10997,19387,lama,LAH-mah
10998,14746,chaima,khai-MAH
10999,20666,munkhbaatar,moonkh-baht-tahr
11000,21927,parth,Part-h
11001,25559,yefimovna,yeh-FEE-mov-nah
11002,19578,leonidovich,leh-oh-NEE-doh-vich
11003,1200,chidiac, SHIHD-yahk
11004,20554,mohamed,moh-HAH-med
11005,15065,corentin,Koh-rahn-tan
11006,22052,petri,PEH-tree
11007,14125,baolin,Bow-Lin
11008,12422,n-dafa,(n)DAH-fah
11009,25257,william,wil-yahm
11010,22783,ronja,ron-yah
11011,13757,aqil,ah-keel
11012,7147,farid,FAH-rihd
11013,5183,abdou,AHB-doo
11014,16846,georgina,heh-ohr-hee-nah
11015,17087,grigoriadis,gree-goh-ree-AH-dees
11016,16948,gilberto,heel-behr-toh
11017,8017,cossana,koh-SAHN
11018,353,prejedor,PREE-YEH-door
11019,16958,giorgio,jor-jee-oh
11020,9649,musliu,moo-slee-OO
11021,25930,zhongwei,Johng-Way
11022,19519,lefteria,lehf-TEH-ree-ah
11023,9711,nayyouf,nah-YOOF
11024,4620,abbas,AB-awss
11025,9324,makki,mah-KEE
11026,9758,nizeyimana,nee-zay-yee-MAH-nah
11027,10182,rohami,roh-haw-MEE
11028,16848,georgina,yohr-GEE-nah
11029,1986,ivanov, ee-VAHN-awf
11030,18474,jinhua,Jeeng-Hwah
11031,11754,jayam,JAY-um
11032,11866,sheldon,shel-duhn
11033,13280,ajayi,Ah-jah-yee
11034,16012,eoin ,o-in
11035,586,agani, ah-GAH-nee
11036,260,makhachkala,meh-KAHCH-keh-LAH
11037,7109,sulejman,soo-LAY-mahn
11038,287,migron,MIHG-rahn
11039,16854,georgiou,yeh-OR-gee-oo
11040,13840,aryan,ar-yuhn
11041,1094,bule, BOO-leh
11042,19030,kevin,KEH-veen
11043,17191,gurmail,Goor-mahl
11045,2893,mrdja, MEHR-jah
11046,21002,neelam,Nee-lum
11047,21062,niadh ,nee-uh
11048,4249,vranitzky, vrah-NEET-skee
11049,84,cumhuriyet,juhm-hoo-ree-YEHT
11050,5637,safdar,sahf-DAHR
11051,12098,samuel,SAM-yoo-el
11052,1629,ganiyev, gah-NEE-yehf
11053,25138,walburga,vahl-boor-gah
11054,8991,kislitsyn,kihs-LEET-sihn
11055,11306,muskan,muh-skan
11056,2556,maathai, maht-EYE
11057,10144,reichhold,R-EYE-K-hold
11058,22051,petras,PEH-trahs
11059,2680,matas, MAH-tahs
11060,6835,ernesto,air-NEHS-toh
11061,1833,haqiqatjou, hah-kee-kah-JOO
11062,12757,jong-binn,JAWNG-BIHN
11063,14377,bibek,Bi-bek
11064,4032,tazhin, TAH-zhihn
11065,4263,waldheim, VAHLT-h-eye-m
11066,4522,martti,MAHR-tee
11067,20059,manjinder,Muhn-jin-dehr
11068,25201,wawira,wah-WEE-rah
11069,11115,ann,Ann
11070,9604,msuya,mm-SOO-yah
11071,15245,danya,DAHN-yuh
11072,20295,mavrogiannis,mahv-roh-YAH-nees
11073,7390,aitmatov,EYE-T-mah-tawf
11074,45,boediono,boo-dee-OH-noh
11075,691,anastassiades, ah-nahs-tahs-ee-YAH-dehs
11076,7104,jigme,JIHG-mee
11077,9228,liparteliani,LEE-pahr-teh-lee-ah-nee
11078,14818,chepkemoi,CHEHP-keh-moy
11079,15789,eklavya,Ehk-luhv-yah
11080,24020,taher,tah-HEER
11081,12716,sule, SOO-leh
11082,6325,musalia,moo-SAH-lee-ah
11083,11414,simranjot,sihm-ran-JOT
11084,13898,athina,ah-THEE-nah
11085,22672,rio,ree-oh
11086,21718,osea,oh-seh-ah
11087,13306,akio,ah-kee-oh
11088,2364,krenz, KREHNTS
11089,215,khorramabad,kaw-RAH-mah-BAHD
11090,1056,bouziane, boo-zee-ANN
11091,23684,simranjeet,Sim-rahn-jeet
11092,770,atanasof, ah-tah-nah-SAHF
11093,4366,zana, ZAH-nah
11094,17750,ibtisam,ib-TEE-sahm
11095,12772,francois,FRAH-(n)-SWAH
11096,5914,thomas,TOH-mahss
11097,24912,venancio,veh-nahn-thee-oh
11098,2066,judeh, ZHOO-deh
11099,11759,pritam,PREE-tam
11101,23150,sarantis,sah-RAHN-tees
11102,268,mankulam,MUHNG-koo-luhm
11103,3332,powell, POW-ehl
11104,21899,papastavrou,pah-pah-stah-VROO
11105,6168,takeaki,tah-kay-AH-kee
11106,25546,yassin,yas-seen
11107,12755,jae,JAAH
11108,8793,josipovic,yoh-SEE-poh-vihch
11109,8149,dokmanovic,dawk-MAH-noh-vihch
11110,6426,charity,CHAIR-ih-tee
11111,12579,duh,DUH
11112,5471,elian,ehl-YAHN
11113,1754,grimsson, GRIHM-sohn
11114,12092,kashish,kuh-SHEESH
11115,1287,daci, DAHT-see
11116,22963,safi,Sah-fee
11117,1234,ciller, chee-LEHR
11118,6606,pallop,pahn-LOHP
11119,21391,obaidullah,Oh-bayd-ool-lah
11120,19451,laura,Lor-ah
11121,3897,soro, soh-ROH
11122,5834,walter,VAHL-tehr
11123,6212,aryan,ahr-YAHN
11124,7813,bourguiba,boor-GHEE-bah
11125,20823,nakul,Nah-kool
11126,15446,dijon,dee-ZHON
11127,11014,yumashev,yoo-MAH-shehf
11128,10048,prokhorov,PRAW-kah-rawf
11129,5175,jiri,YIH-ree
11130,17153,gulomjon ,gool-ohm-john
11131,10818,tuyakbayev,too-yahk-BAH-yehf
11132,24306,thea,Tay-ah
11134,3401,rajabu, rah-JAH-boo
11135,19538,lekhika,Lehk-hee-kuh
11136,5431,kodir,KAW-deer
11137,10481,shinseki,shehn-SEH-kee
11138,20883,nasoni,nah-soh-nee
11139,3096,obeidi, oh-bih-EE-dee
11140,15339,delger,dehl-gehr
11141,21610,omobolanle,Oh-moh-boh-lahn-leh
11142,18875,kåre,KAW-reh
11143,20876,nasiib,nah-SEEB
11144,24488,trofimov,troh-FEE-mof
11145,19604,lestari,LEHS-tah-ree
11146,113,erzurum,ehr-zuh-ROOM
11147,11010,younessi,yoo-neh-SEE
11148,5040,cassim,KASS-ihm
11149,9868,ousmane,oos-MAHN
11150,3902,sotomayor, soh-tohm-eye-YOHR
11151,7488,arafat,AH-rah-fat
11152,7797,borja,BOHR-hah
11153,19740,loukou,LOO-koo
11154,17219,gyeongwon,Gyoung-won
11155,12329,rahiman,rah-HEE-mahn
11156,12454,zelen,ZEH-lehn
11157,1559,firtina, FOHR-tih-nah
11158,16798,gavrilovich,gah-vree-LOH-vich
11159,7703,bension,behn-see-OHN
11160,11077,zuma,ZOO-mah
11161,5428,antoine,ahn-TOHN
11162,9902,panetta,pah-NEHT-tah
11163,19616,leventis,leh-VEHN-tees
11164,4378,zelaya, zehl-EYE-ah
11165,11441,talwinder,tahl-win-der
11166,10362,sayosone,say-eh-SOHN
11167,4678,turgay,TOORG-eye
11168,6825,fawzi,FOW-zee
11169,3989,tagro, TAH-groh
11170,10601,stelmakh,STEHL-mahk
11171,17611,homa,Hoh-mah
11172,23029,salmah,sahl-mah
11173,7794,borges,BOHR-hayss
11174,9071,kosygin,koh-SEE-gehn
11175,11670,skyler,SKY-lur
11176,24591,ubong,Oo-bong
11177,1568,fofana, foh-FAH-nah
11178,169,huila,WEE-lah
11179,4997,agim,ah-GHEEM
11180,12893,aarav,AA-ruhv
11181,21342,nuru,noor-oo
11182,16786,gaurav,Gow-ruhv
11183,20495,minori,mee-noh-ree
11184,11607,adeola,ah-dee-oh-lah
11185,2052,johanns, JOH-hans
11186,25307,xabier,hah-byehr
11187,21235,nkosazana,n-koh-sah-zah-nah
11188,25612,yifeng,Yee-Fuhng
11189,7352,adedibu,ah-DEH-dee-boo
11190,22844,rukayat,Roo-kah-yaht
11191,13773,ariana,ah-ree-ah-nah
11192,24519,tumurbaatar,toom-oor-baah-tahr
11193,8689,ilyumzhinov,ee-lyoom-ZHEE-nahf
11194,13155,adrien,ah-dryan
11195,6450,ayman,EYE-mahn
11196,21700,osahon,Oh-sah-hohn
11197,15067,cormac ,kor-mak
11198,14992,cicero,SEE-seh-ro
11199,22708,ro,roh
11200,705,ankvab, AHNK-vahb
11201,19881,mäenpää,MAEN-pae-ae
11202,8808,jaua,HAH-wah
11203,10585,spasojevic,SPAH-soh-yay-vihch
11204,4478,konrad,KOHN-raht
11205,806,aziz, ah-ZEEZ
11206,9646,museveni,moo-SEH-veh-nee
11207,9911,papadopoulos,pah-pah-THOH-poo-lohss
11208,20656,munashe,moo-nah-sheh
11209,11336,pawanpreet,pah-wan-preet
11210,1991,ivkovic, EEV-koh-vihch
11211,3956,sultan, sool-TAHN
11213,10027,poroshenko,paw-raw-SHEHN-kaw
11214,14589,cama,cah-mah
11215,10951,wickremanayake,wihk-rah-mahn-EYE-eh-kah
11216,16201,ezequiel,eh-seh-kee-ehl
11217,13861,ashika,A-shee-ka
11218,13631,ángel,ahn-hel
11220,25036,vivek,Vih-vek
11221,21747,oswaldo,os-wahl-doh
11222,12266,narendrasinh,Naren-dra-singh
11223,24874,vassiliki,vahs-SEE-lee-kee
11224,17534,henrik,hehn-rik
11225,9886,pakpahan,pahk-pah-HAHN
11226,683,amato, ah-MAH-toh
11227,20391,mélissa,may-lee-sah
11228,12414,jing,JEENG
11229,17410,hartati,HAR-tah-tee
11230,18483,jirapat,jee-rah-paht
11231,1530,fall, FAHL
11232,3512,ruberwa, roob-AIR-wah
11233,13430,alipate,ah-lee-pah-teh
11234,4979,radu,RAH-doo
11235,14870,chileshe ,chee-lehs-heh
11236,15035,clíodhna ,klee-uh-na
11237,9275,lusinchi,loo-SIHN-chee
11238,3621,samaras, sah-mah-RAHS
11239,304,naftohaz,NAHF-toh-HAHZ
11240,2554,mmembe, MEHM-beh
11241,14030,azubuike,Ah-zoo-boo-ee-keh
11242,20256,mathias,Mah-tee-ahs
11243,10341,sarwari,sahr-wah-REE
11244,12621,kolinda,koh-LEEN-dah
11245,19829,luz,loos
11246,23479,sharofat ,shah-roh-faht
11247,5036,aeneas,A-nee-ehs
11248,16338,farida,Fuh-ree-duh
11249,7510,armitage,ARM-ih-tihj
11250,7721,betancourt,BEH-tan-koor
11251,9092,kreitzberg,KRAYTS-behrg
11252,25858,zaw,zaw
11253,9038,komorowski,koh-moh-RAHV-skee
11254,21229,nkiruka,En-kee-roo-kah
11255,14368,bhumika,Bhoo-mee-ka
11256,24331,theodosiou,theh-oh-DOH-see-oo
11257,3061,nogaideli, nohg-eye-DEH-lee
11258,11562,brodie,Bro-dee
11259,4558,ihor,EE-hohr
11260,5760,rose,ROHZ
11261,15864,elise,Ee-lees
11262,25389,xinyi,Sheen-Yee
11263,26016,zuzanna ,zoo-zahn-nah
11264,3338,prcevski, PEHR-chehf-skee
11265,22526,rattanachat,rah-tah-nah-chaht
11266,1360,diiulio, dee-OO-lee-oh
11267,10597,stankovic,STAHN-koh-vihch
11268,411,sithole,sih-TOH-lay
11269,21831,pál,paal
11270,10126,rao,RAH-oo
11271,21308,norbertas,nor-BEHR-tahs
11272,16093,eslam,ES-lahm
11273,19496,leah,LEE-ah
11274,2167,kasonde, kah-SOHN-deh
11275,4762,movsar,mawv-SAHR
